,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,cv_iter
53,LightGBMLarge,0.7407407407407408,0.797979797979798,0.0169539451599121,0.0169553756713867,2.9119441509246826,0.0169539451599121,0.0169553756713867,2.9119441509246826,1,True,11,4
54,ExtraTreesGini,0.7351851851851853,0.7632575757575758,0.0628309249877929,0.0531468391418457,0.489480972290039,0.0628309249877929,0.0531468391418457,0.489480972290039,1,True,7,4
55,NeuralNetFastAI,0.7125,0.8515625,0.0259311199188232,0.0199463367462158,2.817842483520508,0.0259311199188232,0.0199463367462158,2.817842483520508,1,True,1,4
56,RandomForestGini,0.7025462962962963,0.7388731060606061,0.1057171821594238,0.0551025867462158,0.5183017253875732,0.1057171821594238,0.0551025867462158,0.5183017253875732,1,True,4,4
57,RandomForestEntr,0.6842592592592593,0.7486584595959597,0.0748002529144287,0.0561535358428955,0.4727885723114013,0.0748002529144287,0.0561535358428955,0.4727885723114013,1,True,5,4
58,ExtraTreesEntr,0.6837962962962963,0.7657828282828283,0.0644800662994384,0.0533602237701416,0.4711885452270508,0.0644800662994384,0.0533602237701416,0.4711885452270508,1,True,8,4
59,LightGBM,0.6685185185185185,0.8118686868686869,0.0229313373565673,0.0189487934112548,2.703563690185547,0.0229313373565673,0.0189487934112548,2.703563690185547,1,True,3,4
60,NeuralNetTorch,0.7828703703703703,0.7458964646464646,0.0438811779022216,0.0149664878845214,1.874007225036621,0.0438811779022216,0.0149664878845214,1.874007225036621,1,True,10,5
61,RandomForestGini,0.7773148148148148,0.7083333333333334,0.1027257442474365,0.053431749343872,0.5263314247131348,0.1027257442474365,0.053431749343872,0.5263314247131348,1,True,4,5
62,XGBoost,0.7717592592592593,0.7593118686868686,0.019946813583374,0.0089385509490966,2.399765014648437,0.019946813583374,0.0089385509490966,2.399765014648437,1,True,9,5
63,ExtraTreesGini,0.7664351851851853,0.7004419191919192,0.0616500377655029,0.0536990165710449,0.4717028141021728,0.0616500377655029,0.0536990165710449,0.4717028141021728,1,True,7,5
64,RandomForestEntr,0.7594907407407407,0.7040719696969697,0.0668215751647949,0.0535736083984375,0.4775311946868896,0.0668215751647949,0.0535736083984375,0.4775311946868896,1,True,5,5
65,ExtraTreesEntr,0.7449074074074075,0.6971275252525254,0.0623247623443603,0.0554356575012207,0.4702284336090088,0.0623247623443603,0.0554356575012207,0.4702284336090088,1,True,8,5
66,WeightedEnsemble_L2,0.7439814814814815,0.7899305555555555,0.0588433742523193,0.0420007705688476,28.97854876518249,0.0119678974151611,0.0029923915863037,3.633040428161621,2,True,12,5
67,LightGBMXT,0.7217592592592593,0.7271148989898991,0.0159580707550048,0.017960786819458,2.101942539215088,0.0159580707550048,0.017960786819458,2.101942539215088,1,True,2,5
68,LightGBMLarge,0.7203703703703703,0.7219065656565657,0.0179517269134521,0.0089750289916992,2.569221019744873,0.0179517269134521,0.0089750289916992,2.569221019744873,1,True,11,5
69,CatBoost,0.7157407407407407,0.7545770202020202,0.0079789161682128,0.0119044780731201,20.52858591079712,0.0079789161682128,0.0119044780731201,20.52858591079712,1,True,6,5
70,LightGBM,0.674537037037037,0.725378787878788,0.016953706741333,0.012967824935913,2.2585036754608154,0.016953706741333,0.012967824935913,2.2585036754608154,1,True,3,5
71,NeuralNetFastAI,0.6083333333333333,0.705334595959596,0.0189497470855712,0.0181653499603271,2.4171574115753174,0.0189497470855712,0.0181653499603271,2.4171574115753174,1,True,1,5
72,RandomForestEntr,0.7395833333333334,0.7807765151515152,0.0689303874969482,0.0542261600494384,0.4751513004302978,0.0689303874969482,0.0542261600494384,0.4751513004302978,1,True,5,6
73,CatBoost,0.734375,0.6994949494949495,0.0119683742523193,0.0099730491638183,14.148329019546509,0.0119683742523193,0.0099730491638183,14.148329019546509,1,True,6,6
74,ExtraTreesEntr,0.7317708333333334,0.7234848484848486,0.0626306533813476,0.0533506870269775,0.4739978313446045,0.0626306533813476,0.0533506870269775,0.4739978313446045,1,True,8,6
75,RandomForestGini,0.7256944444444445,0.7468434343434344,0.1142210960388183,0.0529899597167968,0.5005853176116943,0.1142210960388183,0.0529899597167968,0.5005853176116943,1,True,4,6
76,ExtraTreesGini,0.7222222222222223,0.7451073232323232,0.0677614212036132,0.053567886352539,0.4781169891357422,0.0677614212036132,0.053567886352539,0.4781169891357422,1,True,7,6
77,NeuralNetFastAI,0.7118055555555555,0.7294823232323232,0.0329108238220214,0.0289225578308105,2.767144203186035,0.0329108238220214,0.0289225578308105,2.767144203186035,1,True,1,6
78,XGBoost,0.704861111111111,0.8284406565656566,0.0309572219848632,0.0130078792572021,2.680180549621582,0.0309572219848632,0.0130078792572021,2.680180549621582,1,True,9,6
79,LightGBMLarge,0.6770833333333334,0.7219065656565656,0.0109710693359375,0.0070207118988037,2.4999258518218994,0.0109710693359375,0.0070207118988037,2.4999258518218994,1,True,11,6
80,WeightedEnsemble_L2,0.670138888888889,0.8399621212121212,0.0708100795745849,0.0330381393432617,11.6989586353302,0.0109708309173583,0.0039906501770019,3.781646966934204,2,True,12,6
81,NeuralNetTorch,0.6527777777777778,0.8260732323232323,0.0179109573364257,0.0090188980102539,2.737205266952514,0.0179109573364257,0.0090188980102539,2.737205266952514,1,True,10,6
82,LightGBMXT,0.5989583333333334,0.7487373737373737,0.0159552097320556,0.0140051841735839,2.5158724784851074,0.0159552097320556,0.0140051841735839,2.5158724784851074,1,True,2,6
83,LightGBM,0.5746527777777778,0.7531565656565657,0.0219416618347167,0.018996238708496,2.634146213531494,0.0219416618347167,0.018996238708496,2.634146213531494,1,True,3,6
84,CatBoost,0.859375,0.7195391414141413,0.0149590969085693,0.0109984874725341,15.520983934402466,0.0149590969085693,0.0109984874725341,15.520983934402466,1,True,6,7
85,WeightedEnsemble_L2,0.779513888888889,0.8620580808080809,0.2489135265350341,0.2020890712738037,17.24604296684265,0.0169539451599121,0.0040266513824462,3.6113626956939697,2,True,12,7
86,ExtraTreesEntr,0.7795138888888888,0.8160511363636364,0.0604608058929443,0.0534920692443847,0.4723584651947021,0.0604608058929443,0.0534920692443847,0.4723584651947021,1,True,8,7
87,ExtraTreesGini,0.7734375,0.8083175505050505,0.0598700046539306,0.05607271194458,0.48187255859375,0.0598700046539306,0.05607271194458,0.48187255859375,1,True,7,7
88,RandomForestGini,0.7612847222222222,0.7910353535353535,0.1013934612274169,0.055720567703247,0.4996457099914551,0.1013934612274169,0.055720567703247,0.4996457099914551,1,True,4,7
89,LightGBM,0.7534722222222223,0.7149621212121211,0.0109703540802001,0.0180959701538085,2.209036111831665,0.0109703540802001,0.0180959701538085,2.209036111831665,1,True,3,7
90,LightGBMXT,0.7430555555555555,0.7261679292929294,0.0099735260009765,0.0189311504364013,2.327864408493042,0.0099735260009765,0.0189311504364013,2.327864408493042,1,True,2,7
91,RandomForestEntr,0.7387152777777778,0.8058712121212123,0.0728034973144531,0.0529241561889648,0.4677677154541015,0.0728034973144531,0.0529241561889648,0.4677677154541015,1,True,5,7
92,NeuralNetFastAI,0.7378472222222222,0.7945075757575758,0.0199058055877685,0.0283417701721191,2.978360414505005,0.0199058055877685,0.0283417701721191,2.978360414505005,1,True,1,7
93,XGBoost,0.71875,0.7883522727272728,0.0359034538269043,0.0149989128112792,2.7794904708862305,0.0359034538269043,0.0149989128112792,2.7794904708862305,1,True,9,7
94,LightGBMLarge,0.6822916666666666,0.7345328282828283,0.0329113006591796,0.0199458599090576,3.412010669708252,0.0329113006591796,0.0199458599090576,3.412010669708252,1,True,11,7
95,NeuralNetTorch,0.673611111111111,0.7793560606060606,0.021942138671875,0.0112783908843994,2.3998026847839355,0.021942138671875,0.0112783908843994,2.3998026847839355,1,True,10,7
96,LightGBMXT,0.8628472222222223,0.7391098484848486,0.0189497470855712,0.0168948173522949,2.684024810791016,0.0189497470855712,0.0168948173522949,2.684024810791016,1,True,2,8
97,LightGBM,0.861111111111111,0.7148042929292929,0.0199470520019531,0.0179142951965332,2.595998525619507,0.0199470520019531,0.0179142951965332,2.595998525619507,1,True,3,8
98,LightGBMLarge,0.7552083333333334,0.6927083333333334,0.0189487934112548,0.0199487209320068,2.8009040355682373,0.0189487934112548,0.0199487209320068,2.8009040355682373,1,True,11,8
99,XGBoost,0.734375,0.7135416666666666,0.0199449062347412,0.0172240734100341,2.3392488956451416,0.0199449062347412,0.0172240734100341,2.3392488956451416,1,True,9,8
100,NeuralNetFastAI,0.7256944444444443,0.757891414141414,0.02528977394104,0.0219771862030029,2.7016186714172363,0.02528977394104,0.0219771862030029,2.7016186714172363,1,True,1,8
101,WeightedEnsemble_L2,0.7135416666666666,0.7934027777777778,0.1451852321624755,0.1119356155395507,10.2945294380188,0.012969970703125,0.0029916763305664,3.5894625186920166,2,True,12,8
102,ExtraTreesEntr,0.7065972222222222,0.7391098484848485,0.0624330043792724,0.0542476177215576,0.4726045131683349,0.0624330043792724,0.0542476177215576,0.4726045131683349,1,True,8,8
103,ExtraTreesGini,0.6901041666666666,0.7258522727272728,0.0598399639129638,0.053680419921875,0.4800095558166504,0.0598399639129638,0.053680419921875,0.4800095558166504,1,True,7,8
104,RandomForestEntr,0.6883680555555557,0.7292455808080808,0.0650379657745361,0.0557959079742431,0.4751768112182617,0.0650379657745361,0.0557959079742431,0.4751768112182617,1,True,5,8
105,RandomForestGini,0.6770833333333334,0.7200126262626263,0.0961146354675293,0.0529994964599609,0.5018885135650635,0.0961146354675293,0.0529994964599609,0.5018885135650635,1,True,4,8
106,CatBoost,0.6649305555555555,0.7211174242424242,0.0119681358337402,0.0099759101867675,15.144022941589355,0.0119681358337402,0.0099759101867675,15.144022941589355,1,True,6,8
107,NeuralNetTorch,0.625,0.7184343434343434,0.0219426155090332,0.0139467716217041,1.1890225410461426,0.0219426155090332,0.0139467716217041,1.1890225410461426,1,True,10,8
108,NeuralNetFastAI,0.7754629629629629,0.7080176767676768,0.0439288616180419,0.0219426155090332,2.716776132583618,0.0439288616180419,0.0219426155090332,2.716776132583618,1,True,1,9
109,RandomForestGini,0.7595486111111112,0.7300347222222222,0.1037218570709228,0.0529217720031738,0.5001211166381836,0.1037218570709228,0.0529217720031738,0.5001211166381836,1,True,4,9
110,WeightedEnsemble_L2,0.7592592592592592,0.796875,0.1088037490844726,0.0865628719329834,8.611451148986816,0.0139625072479248,0.0029919147491455,3.638163566589356,2,True,12,9
111,NeuralNetTorch,0.7453703703703703,0.7433712121212123,0.0169157981872558,0.0119690895080566,1.8134751319885252,0.0169157981872558,0.0119690895080566,1.8134751319885252,1,True,10,9
112,RandomForestEntr,0.7314814814814815,0.743923611111111,0.0559475421905517,0.0536196231842041,0.4826889038085937,0.0559475421905517,0.0536196231842041,0.4826889038085937,1,True,5,9
113,ExtraTreesEntr,0.7248263888888888,0.7192234848484849,0.0652949810028076,0.0547699928283691,0.4699926376342773,0.0652949810028076,0.0547699928283691,0.4699926376342773,1,True,8,9
114,CatBoost,0.7152777777777778,0.7563131313131314,0.0179953575134277,0.0079777240753173,23.67358636856079,0.0179953575134277,0.0079777240753173,23.67358636856079,1,True,6,9
115,LightGBMXT,0.7083333333333334,0.6917613636363636,0.0169148445129394,0.0209059715270996,2.661928415298462,0.0169148445129394,0.0209059715270996,2.661928415298462,1,True,2,9
116,ExtraTreesGini,0.704861111111111,0.7196969696969697,0.0611412525177001,0.0557141304016113,0.5317327976226807,0.0611412525177001,0.0557141304016113,0.5317327976226807,1,True,7,9
117,XGBoost,0.6695601851851851,0.779513888888889,0.0219779014587402,0.0179822444915771,2.677123546600342,0.0219779014587402,0.0179822444915771,2.677123546600342,1,True,9,9
118,LightGBMLarge,0.6649305555555556,0.6916035353535354,0.032912254333496,0.0139248371124267,3.519000291824341,0.032912254333496,0.0139248371124267,3.519000291824341,1,True,11,9
119,LightGBM,0.6354166666666666,0.7274305555555557,0.045877456665039,0.0092036724090576,5.725450754165649,0.045877456665039,0.0092036724090576,5.725450754165649,1,True,3,9
120,ExtraTreesEntr,0.8755555555555556,0.7139362373737373,0.0636401176452636,0.0559008121490478,0.4754905700683594,0.0636401176452636,0.0559008121490478,0.4754905700683594,1,True,8,10
121,RandomForestEntr,0.8755555555555556,0.7376893939393939,0.0684936046600341,0.0532376766204834,0.4807972908020019,0.0684936046600341,0.0532376766204834,0.4807972908020019,1,True,5,10
122,ExtraTreesGini,0.8711111111111111,0.7109375,0.0657417774200439,0.0522117614746093,0.4683423042297363,0.0657417774200439,0.0522117614746093,0.4683423042297363,1,True,7,10
123,RandomForestGini,0.8669444444444444,0.7362689393939394,0.1047198772430419,0.0533435344696044,0.5251045227050781,0.1047198772430419,0.0533435344696044,0.5251045227050781,1,True,4,10
124,WeightedEnsemble_L2,0.8211111111111111,0.8082386363636364,0.156343936920166,0.1269986629486084,15.473774433135986,0.0149605274200439,0.0029919147491455,3.637622117996216,2,True,12,10
125,XGBoost,0.7783333333333333,0.7720959595959597,0.0279240608215332,0.0190498828887939,2.5069386959075928,0.0279240608215332,0.0190498828887939,2.5069386959075928,1,True,9,10
126,LightGBMLarge,0.7777777777777777,0.7070707070707071,0.0109705924987792,0.0109753608703613,2.5626797676086426,0.0109705924987792,0.0109753608703613,2.5626797676086426,1,True,11,10
127,NeuralNetFastAI,0.7455555555555554,0.7814078282828283,0.0250196456909179,0.0279264450073242,2.890219449996948,0.0250196456909179,0.0279264450073242,2.890219449996948,1,True,1,10
128,NeuralNetTorch,0.7311111111111112,0.7956123737373737,0.0089755058288574,0.0128173828125,3.395517110824585,0.0089755058288574,0.0128173828125,3.395517110824585,1,True,10,10
129,LightGBMXT,0.6761111111111111,0.7405303030303031,0.0248942375183105,0.0181777477264404,2.6457788944244385,0.0248942375183105,0.0181777477264404,2.6457788944244385,1,True,2,10
130,LightGBM,0.6661111111111111,0.7621527777777777,0.0249333381652832,0.010059118270874,2.694605588912964,0.0249333381652832,0.010059118270874,2.694605588912964,1,True,3,10
131,CatBoost,0.6555555555555556,0.7417929292929294,0.0119664669036865,0.0119521617889404,16.482348680496216,0.0119664669036865,0.0119521617889404,16.482348680496216,1,True,6,10
132,NeuralNetTorch,0.8316666666666667,0.8237058080808081,0.0109686851501464,0.0189535617828369,2.574270009994507,0.0109686851501464,0.0189535617828369,2.574270009994507,1,True,10,11
133,CatBoost,0.7916666666666666,0.8227588383838383,0.0069813728332519,0.0119972229003906,32.611613273620605,0.0069813728332519,0.0119972229003906,32.611613273620605,1,True,6,11
134,WeightedEnsemble_L2,0.7861111111111111,0.8587436868686869,0.1107001304626464,0.0983128547668457,50.99733233451843,0.0179517269134521,0.002988576889038,3.994530200958252,2,True,12,11
135,LightGBMXT,0.758888888888889,0.7806186868686869,0.015958547592163,0.0169541835784912,3.5162220001220703,0.015958547592163,0.0169541835784912,3.5162220001220703,1,True,2,11
136,ExtraTreesEntr,0.755,0.7169349747474748,0.0960288047790527,0.057560920715332,0.5166821479797363,0.0960288047790527,0.057560920715332,0.5166821479797363,1,True,8,11
137,LightGBM,0.7533333333333334,0.7780934343434343,0.0219457149505615,0.0180482864379882,3.683912754058838,0.0219457149505615,0.0180482864379882,3.683912754058838,1,True,3,11
138,RandomForestEntr,0.741111111111111,0.6914457070707071,0.0698132514953613,0.0638301372528076,0.6950564384460449,0.0698132514953613,0.0638301372528076,0.6950564384460449,1,True,5,11
139,RandomForestGini,0.7405555555555555,0.7033617424242425,0.1129722595214843,0.0714962482452392,0.6729507446289062,0.1129722595214843,0.0714962482452392,0.6729507446289062,1,True,4,11
140,ExtraTreesGini,0.6966666666666667,0.7123579545454546,0.067216157913208,0.0559756755828857,0.5126185417175293,0.067216157913208,0.0559756755828857,0.5126185417175293,1,True,7,11
141,XGBoost,0.6666666666666666,0.7896148989898989,0.0239393711090087,0.0119681358337402,2.3884825706481934,0.0239393711090087,0.0119681358337402,2.3884825706481934,1,True,9,11
142,LightGBMLarge,0.648888888888889,0.7537878787878788,0.0159549713134765,0.0164630413055419,3.014608860015869,0.0159549713134765,0.0164630413055419,3.014608860015869,1,True,11,11
143,NeuralNetFastAI,0.6077777777777778,0.7559974747474748,0.0189454555511474,0.0189881324768066,2.8976054191589355,0.0189454555511474,0.0189881324768066,2.8976054191589355,1,True,1,11
144,CatBoost,0.9310185185185186,0.70864898989899,0.0179536342620849,0.0129520893096923,19.30883765220642,0.0179536342620849,0.0129520893096923,19.30883765220642,1,True,6,12
145,NeuralNetFastAI,0.8861111111111111,0.7255366161616162,0.03590989112854,0.031400442123413,2.923468351364136,0.03590989112854,0.031400442123413,2.923468351364136,1,True,1,12
146,WeightedEnsemble_L2,0.8833333333333334,0.7967171717171717,0.2261288166046142,0.154503583908081,20.17937469482422,0.0189480781555175,0.0079789161682128,5.821164608001709,2,True,12,12
147,LightGBMXT,0.8731481481481481,0.6535669191919191,0.0349011421203613,0.0428826808929443,4.714348554611206,0.0349011421203613,0.0428826808929443,4.714348554611206,1,True,2,12
148,LightGBM,0.8194444444444445,0.6366792929292929,0.023940086364746,0.0209386348724365,3.0374910831451416,0.023940086364746,0.0209386348724365,3.0374910831451416,1,True,3,12
149,ExtraTreesGini,0.813888888888889,0.719854797979798,0.0817806720733642,0.0582726001739501,0.5206401348114014,0.0817806720733642,0.0582726001739501,0.5206401348114014,1,True,7,12
150,ExtraTreesEntr,0.8131944444444444,0.7081755050505051,0.0967395305633544,0.060572862625122,0.5383152961730957,0.0967395305633544,0.060572862625122,0.5383152961730957,1,True,8,12
151,RandomForestEntr,0.8013888888888889,0.6983901515151515,0.0894885063171386,0.0542857646942138,0.5428504943847656,0.0894885063171386,0.0542857646942138,0.5428504943847656,1,True,5,12
152,RandomForestGini,0.7981481481481482,0.6840277777777777,0.1228551864624023,0.0588428974151611,0.7648327350616455,0.1228551864624023,0.0588428974151611,0.7648327350616455,1,True,4,12
153,XGBoost,0.7930555555555555,0.7648358585858587,0.0438854694366455,0.0179510116577148,3.549871921539306,0.0438854694366455,0.0179510116577148,3.549871921539306,1,True,9,12
154,NeuralNetTorch,0.7180555555555556,0.7626262626262627,0.0229368209838867,0.0209429264068603,2.5987844467163086,0.0229368209838867,0.0209429264068603,2.5987844467163086,1,True,10,12
