,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,cv_iter
21,RandomForestEntr,0.9343057266009852,0.8978889840478909,0.068509817123413,0.0566241741180419,0.4617455005645752,0.068509817123413,0.0566241741180419,0.4617455005645752,1,True,7,1
22,LightGBMLarge,0.9264803981937604,0.8677679158448389,0.2373757362365722,0.0346677303314209,14.034708261489868,0.2373757362365722,0.0346677303314209,14.034708261489868,1,True,13,1
23,NeuralNetTorch,0.9219776272577996,0.8597659088549777,0.0199470520019531,0.0199453830718994,4.689072370529175,0.0199470520019531,0.0199453830718994,4.689072370529175,1,True,12,1
24,NeuralNetFastAI,0.9193478037766832,0.8738818817260112,0.0320508480072021,0.0259308815002441,1.7457873821258545,0.0320508480072021,0.0259308815002441,1.7457873821258545,1,True,3,1
25,CatBoost,0.903107040229885,0.8528712066161459,0.0239715576171875,0.0219123363494873,94.72467303276062,0.0239715576171875,0.0219123363494873,94.72467303276062,1,True,8,1
26,KNeighborsUnif,0.5053879310344828,0.5514464168310322,0.0129644870758056,0.0106258392333984,0.0060184001922607,0.0129644870758056,0.0106258392333984,0.0060184001922607,1,True,1,1
27,KNeighborsDist,0.5053879310344828,0.551671338108585,0.0139627456665039,0.01141357421875,0.0059850215911865,0.0139627456665039,0.01141357421875,0.0059850215911865,1,True,2,1
28,RandomForestGini,0.8876103243021346,0.879560062631925,0.1023354530334472,0.0558803081512451,0.5017151832580566,0.1023354530334472,0.0558803081512451,0.5017151832580566,1,True,6,2
29,LightGBM,0.8814655172413793,0.8725885843800824,0.071805715560913,0.0259325504302978,4.9808971881866455,0.071805715560913,0.0259325504302978,4.9808971881866455,1,True,5,2
30,ExtraTreesGini,0.8814591030377669,0.8823077788158761,0.07188081741333,0.0568528175354003,0.4579403400421142,0.07188081741333,0.0568528175354003,0.4579403400421142,1,True,9,2
31,RandomForestEntr,0.8809972803776681,0.8815162289352573,0.0642240047454834,0.0571987628936767,0.4679877758026123,0.0642240047454834,0.0571987628936767,0.4679877758026123,1,True,7,2
32,ExtraTreesEntr,0.8778799774220033,0.8881806031350564,0.0663595199584961,0.0553669929504394,0.4620566368103027,0.0663595199584961,0.0553669929504394,0.4620566368103027,1,True,10,2
33,WeightedEnsemble_L2,0.8743970648604269,0.9059893940966814,0.180490493774414,0.1285228729248047,8.24351191520691,0.0150008201599121,0.0029916763305664,3.951215505599976,2,True,14,2
34,LightGBMXT,0.8727550287356322,0.877690404512267,0.043839693069458,0.0266151428222656,3.251650094985962,0.043839693069458,0.0266151428222656,3.251650094985962,1,True,4,2
35,LightGBMLarge,0.8716902709359605,0.8486063531610091,0.1994667053222656,0.0460870265960693,10.046247005462646,0.1994667053222656,0.0460870265960693,10.046247005462646,1,True,13,2
36,XGBoost,0.8656609195402298,0.899551022526731,0.0349061489105224,0.012965440750122,3.3622519969940186,0.0349061489105224,0.012965440750122,3.3622519969940186,1,True,11,2
37,CatBoost,0.8626462438423644,0.8568224679054639,0.023569107055664,0.0209808349609375,114.18024563789368,0.023569107055664,0.0209808349609375,114.18024563789368,1,True,8,2
38,NeuralNetFastAI,0.8423773604269295,0.8555270078549432,0.0379433631896972,0.0319149494171142,1.606252908706665,0.0379433631896972,0.0319149494171142,1.606252908706665,1,True,3,2
39,NeuralNetTorch,0.8385416666666666,0.8546338108585072,0.0289220809936523,0.0299196243286132,10.144677639007568,0.0289220809936523,0.0299196243286132,10.144677639007568,1,True,12,2
40,KNeighborsUnif,0.5894396551724138,0.6305030018339736,0.0139627456665039,0.0110821723937988,0.0059833526611328,0.0139627456665039,0.0110821723937988,0.0059833526611328,1,True,1,2
41,KNeighborsDist,0.5894396551724138,0.6243684902591785,0.013962984085083,0.00942063331604,0.0060126781463623,0.013962984085083,0.00942063331604,0.0060126781463623,1,True,2,2
42,WeightedEnsemble_L2,0.936871408045977,0.8924378871241219,0.7903170585632324,0.4029393196105957,47.07457494735718,0.021939992904663,0.0029921531677246,4.195969104766846,2,True,14,3
43,LightGBM,0.9317143883415434,0.8654689608636978,0.0718083381652832,0.0249373912811279,5.834291934967041,0.0718083381652832,0.0249373912811279,5.834291934967041,1,True,5,3
44,LightGBMLarge,0.9308035714285716,0.8451698155645525,0.200444221496582,0.04488205909729,11.269721508026125,0.200444221496582,0.04488205909729,11.269721508026125,1,True,13,3
45,XGBoost,0.9266856527093597,0.8701490536004707,0.0708098411560058,0.0159597396850585,9.34704327583313,0.0708098411560058,0.0159597396850585,9.34704327583313,1,True,11,3
46,ExtraTreesEntr,0.9194055316091956,0.8596664244437523,0.0681543350219726,0.0564978122711181,0.4626965522766113,0.0681543350219726,0.0564978122711181,0.4626965522766113,1,True,10,3
47,LightGBMXT,0.9148193760262724,0.8679690473718814,0.0578453540802001,0.0239355564117431,5.846560478210449,0.0578453540802001,0.0239355564117431,5.846560478210449,1,True,4,3
48,ExtraTreesGini,0.9122985940065682,0.8589689522128793,0.0689458847045898,0.0562810897827148,0.4614725112915039,0.0689458847045898,0.0562810897827148,0.4614725112915039,1,True,9,3
49,NeuralNetFastAI,0.9069299055829227,0.8462035883594589,0.0309171676635742,0.0279247760772705,1.6331751346588137,0.0309171676635742,0.0279247760772705,1.6331751346588137,1,True,3,3
50,RandomForestEntr,0.9034085077996716,0.8653500121111457,0.0658276081085205,0.058335542678833,0.4683365821838379,0.0658276081085205,0.058335542678833,0.4683365821838379,1,True,7,3
51,RandomForestGini,0.8959808600164202,0.8613468459116232,0.1027252674102783,0.0570044517517089,0.4983091354370117,0.1027252674102783,0.0570044517517089,0.4983091354370117,1,True,6,3
52,NeuralNetTorch,0.8573865968801314,0.8277340911450223,0.0229594707489013,0.0199470520019531,7.0519678592681885,0.0229594707489013,0.0199470520019531,7.0519678592681885,1,True,12,3
53,CatBoost,0.8562320402298851,0.8014939963320531,0.0239355564117431,0.0209436416625976,77.69162654876709,0.0239355564117431,0.0209436416625976,77.69162654876709,1,True,8,3
54,KNeighborsUnif,0.6168539614121511,0.6407920689297207,0.0079395771026611,0.0142416954040527,0.005030870437622,0.0079395771026611,0.0142416954040527,0.005030870437622,1,True,1,3
55,KNeighborsDist,0.6140637828407226,0.6407920689297207,0.012965440750122,0.0119924545288085,0.0069830417633056,0.012965440750122,0.0119924545288085,0.0069830417633056,1,True,2,3
56,ExtraTreesGini,0.9448635057471264,0.9010930309007232,0.0669498443603515,0.0569360256195068,0.454197883605957,0.0669498443603515,0.0569360256195068,0.454197883605957,1,True,9,4
57,ExtraTreesEntr,0.939199763957307,0.9036493477282952,0.0687592029571533,0.0560567378997802,0.4634747505187988,0.0687592029571533,0.0560567378997802,0.4634747505187988,1,True,10,4
58,RandomForestEntr,0.9391484503284072,0.9005534361050556,0.0648269653320312,0.0573251247406005,0.4642868041992187,0.0648269653320312,0.0573251247406005,0.4642868041992187,1,True,7,4
59,RandomForestGini,0.9324135365353036,0.8928055469047372,0.110703706741333,0.0830817222595214,0.506737470626831,0.110703706741333,0.0830817222595214,0.506737470626831,1,True,6,4
60,LightGBM,0.9117277298850576,0.8844272293158933,0.0374057292938232,0.0199456214904785,3.985100269317627,0.0374057292938232,0.0199456214904785,3.985100269317627,1,True,5,4
61,LightGBMXT,0.8991558908045977,0.8784408630056403,0.0398945808410644,0.0159573554992675,3.2958133220672607,0.0398945808410644,0.0159573554992675,3.2958133220672607,1,True,4,4
62,XGBoost,0.8977960796387521,0.8680144641683104,0.0649371147155761,0.0299203395843505,6.5296125411987305,0.0649371147155761,0.0299203395843505,6.5296125411987305,1,True,11,4
63,LightGBMLarge,0.8783225574712645,0.8624195473891829,0.2313830852508545,0.0310344696044921,14.09384536743164,0.2313830852508545,0.0310344696044921,14.09384536743164,1,True,13,4
64,NeuralNetFastAI,0.8781942733990148,0.847715318869165,0.0269267559051513,0.0378992557525634,1.650913953781128,0.0269267559051513,0.0378992557525634,1.650913953781128,1,True,3,4
65,CatBoost,0.8635827175697864,0.8603930931866154,0.0239384174346923,0.0223629474639892,100.49963903427124,0.0239384174346923,0.0223629474639892,100.49963903427124,1,True,8,4
66,NeuralNetTorch,0.8268036740558292,0.867694383888716,0.0179500579833984,0.0210332870483398,3.495335340499878,0.0179500579833984,0.0210332870483398,3.495335340499878,1,True,12,4
67,KNeighborsUnif,0.7264085591133004,0.6634712706322018,0.0069806575775146,0.0101704597473144,0.0059764385223388,0.0069806575775146,0.0101704597473144,0.0059764385223388,1,True,1,4
68,KNeighborsDist,0.7264085591133004,0.6630776583964844,0.0154685974121093,0.0111160278320312,0.005983829498291,0.0154685974121093,0.0111160278320312,0.005983829498291,1,True,2,4
69,WeightedEnsemble_L2,0.0653735632183908,0.9135134433717428,0.301764965057373,0.2623202800750732,14.485000848770142,0.0119657516479492,0.0029537677764892,3.9657154083251953,2,True,14,4
70,RandomForestGini,0.8938450129773824,0.9179783470016264,0.1166877746582031,0.0567150115966796,0.5059018135070801,0.1166877746582031,0.0567150115966796,0.5059018135070801,1,True,6,5
71,ExtraTreesGini,0.8912186379928316,0.926997906501955,0.0692143440246582,0.0576357841491699,0.5633182525634766,0.0692143440246582,0.0576357841491699,0.5633182525634766,1,True,9,5
72,ExtraTreesEntr,0.8904399950562353,0.9315795961797988,0.0686545372009277,0.0550184249877929,0.4664433002471924,0.0686545372009277,0.0550184249877929,0.4664433002471924,1,True,10,5
73,RandomForestEntr,0.8901557285873193,0.9169370047406484,0.0689189434051513,0.057307481765747,0.4718945026397705,0.0689189434051513,0.057307481765747,0.4718945026397705,1,True,7,5
74,CatBoost,0.8796440489432703,0.8901194678016541,0.0269291400909423,0.0259311199188232,189.37669706344604,0.0269291400909423,0.0259311199188232,189.37669706344604,1,True,8,5
75,WeightedEnsemble_L2,0.8790384377703622,0.9514148413439912,0.4498600959777832,0.2747302055358886,38.89594483375549,0.0189476013183593,0.0029919147491455,4.091461658477783,2,True,14,5
76,XGBoost,0.8730688419231244,0.9195928059794456,0.037898302078247,0.0229382514953613,4.472812175750732,0.037898302078247,0.0229382514953613,4.472812175750732,1,True,11,5
77,LightGBMXT,0.8686318131256953,0.9216884667289524,0.0478711128234863,0.0239539146423339,4.373157978057861,0.0478711128234863,0.0239539146423339,4.373157978057861,1,True,4,5
78,LightGBM,0.8654925225559262,0.9235332537458044,0.0369012355804443,0.0299241542816162,3.624045610427856,0.0369012355804443,0.0299241542816162,3.624045610427856,1,True,5,5
79,NeuralNetFastAI,0.8653689284390063,0.9279105678397176,0.0299210548400878,0.0400419235229492,1.653087139129639,0.0299210548400878,0.0400419235229492,1.653087139129639,1,True,3,5
80,NeuralNetTorch,0.8588184402422444,0.9221339838748746,0.0359036922454834,0.0269286632537841,14.955188512802124,0.0359036922454834,0.0269286632537841,14.955188512802124,1,True,12,5
81,LightGBMLarge,0.8273328389568656,0.9133944946191908,0.1414494514465332,0.0452213287353515,8.320475816726685,0.1414494514465332,0.0452213287353515,8.320475816726685,1,True,13,5
82,KNeighborsUnif,0.6700407860585836,0.6263981885186339,0.0116267204284667,0.0130774974822998,0.0100166797637939,0.0116267204284667,0.0130774974822998,0.0100166797637939,1,True,1,5
83,KNeighborsDist,0.650111234705228,0.6031891241911485,0.0139622688293457,0.0122287273406982,0.0060176849365234,0.0139622688293457,0.0122287273406982,0.0060176849365234,1,True,2,5
84,RandomForestGini,0.8975528364849833,0.8631256704384235,0.1141860485076904,0.0563104152679443,0.4954853057861328,0.1141860485076904,0.0563104152679443,0.4954853057861328,1,True,6,6
85,RandomForestEntr,0.8920899765171179,0.863905325443787,0.0631697177886962,0.0585448741912841,0.4670069217681885,0.0631697177886962,0.0585448741912841,0.4670069217681885,1,True,7,6
86,ExtraTreesGini,0.8909714497589915,0.8670607114433025,0.0654101371765136,0.056826114654541,0.4584002494812011,0.0654101371765136,0.056826114654541,0.4584002494812011,1,True,9,6
87,ExtraTreesEntr,0.8905203312322335,0.8626596075988789,0.0678679943084716,0.0561764240264892,0.4582846164703369,0.0678679943084716,0.0561764240264892,0.4582846164703369,1,True,10,6
88,XGBoost,0.8819676183413669,0.8377690404512267,0.0665655136108398,0.0205128192901611,6.123223781585693,0.0665655136108398,0.0205128192901611,6.123223781585693,1,True,11,6
89,LightGBMXT,0.871091336052404,0.8512124121941934,0.0418841838836669,0.019028902053833,4.354053258895874,0.0418841838836669,0.019028902053833,4.354053258895874,1,True,4,6
90,NeuralNetFastAI,0.8686194537140032,0.823726599536316,0.0249409675598144,0.0229389667510986,1.7032749652862549,0.0249409675598144,0.0229389667510986,1.7032749652862549,1,True,3,6
91,NeuralNetTorch,0.8620195278704733,0.8242283470016263,0.032912254333496,0.0189504623413085,10.22253680229187,0.032912254333496,0.0189504623413085,10.22253680229187,1,True,12,6
92,LightGBM,0.8593128167099247,0.8467875185992595,0.064826488494873,0.0418877601623535,4.998249769210815,0.064826488494873,0.0418877601623535,4.998249769210815,1,True,5,6
93,LightGBMLarge,0.8506612285255222,0.8332749403093533,0.1795206069946289,0.0394666194915771,8.832179546356201,0.1795206069946289,0.0394666194915771,8.832179546356201,1,True,13,6
94,CatBoost,0.8361018415523421,0.8226560607633481,0.0274999141693115,0.0209438800811767,59.20427846908569,0.0274999141693115,0.0209438800811767,59.20427846908569,1,True,8,6
95,KNeighborsUnif,0.5549499443826473,0.5767760130108308,0.0078554153442382,0.0114452838897705,0.0063662528991699,0.0078554153442382,0.0114452838897705,0.0063662528991699,1,True,1,6
96,KNeighborsDist,0.5549499443826473,0.5785753832312537,0.0124740600585937,0.0128159523010253,0.0049476623535156,0.0124740600585937,0.0128159523010253,0.0049476623535156,1,True,2,6
97,WeightedEnsemble_L2,0.1006921270547522,0.8760813522959272,0.4042632579803467,0.2843003273010254,11.945268869400024,0.0189487934112548,0.0030293464660644,4.002397298812866,2,True,14,6
98,XGBoost,0.8698306760598196,0.8491535174227481,0.0592143535614013,0.026888370513916,3.563999891281128,0.0592143535614013,0.026888370513916,3.563999891281128,1,True,11,7
99,RandomForestGini,0.8596774193548388,0.875221677220665,0.1110777854919433,0.0560417175292968,0.4887804985046386,0.1110777854919433,0.0560417175292968,0.4887804985046386,1,True,6,7
100,ExtraTreesEntr,0.853392658509455,0.8856826793314648,0.0648417472839355,0.0557446479797363,0.454411506652832,0.0648417472839355,0.0557446479797363,0.454411506652832,1,True,10,7
101,WeightedEnsemble_L2,0.8472253120751452,0.8921567355271809,0.4627971649169922,0.2657349109649658,25.93644142150879,0.015956163406372,0.0030341148376464,3.9811408519744873,2,True,14,7
102,ExtraTreesGini,0.8458843159065629,0.8820039188207205,0.0700552463531494,0.0561306476593017,0.4576199054718017,0.0700552463531494,0.0561306476593017,0.4576199054718017,1,True,9,7
103,RandomForestEntr,0.8435669262143121,0.8835902626388457,0.0700769424438476,0.0578386783599853,0.4662365913391113,0.0700769424438476,0.0578386783599853,0.4662365913391113,1,True,7,7
104,NeuralNetFastAI,0.8341366950933136,0.8454617806844528,0.0309174060821533,0.0289220809936523,1.6566369533538818,0.0309174060821533,0.0289220809936523,1.6566369533538818,1,True,3,7
105,LightGBM,0.8288592263008282,0.853597875359009,0.0458879470825195,0.0259304046630859,3.2695062160491943,0.0458879470825195,0.0259304046630859,3.2695062160491943,1,True,5,7
106,LightGBMLarge,0.8223705351625261,0.8661177722412541,0.1620750427246093,0.0270535945892334,8.743090152740479,0.1620750427246093,0.0270535945892334,8.743090152740479,1,True,13,7
107,CatBoost,0.8115313311086393,0.8454466417523098,0.0232148170471191,0.0201749801635742,64.92935991287231,0.0232148170471191,0.0201749801635742,64.92935991287231,1,True,8,7
108,LightGBMXT,0.7844889383265357,0.8640026471504205,0.0209496021270751,0.0159573554992675,2.360337734222412,0.0209496021270751,0.0159573554992675,2.360337734222412,1,True,4,7
109,NeuralNetTorch,0.7836979359782474,0.8634533201840894,0.0279250144958496,0.0210537910461425,7.816967725753784,0.0279250144958496,0.0210537910461425,7.816967725753784,1,True,12,7
110,KNeighborsUnif,0.6770362130762576,0.554584501193813,0.0129666328430175,0.0114896297454833,0.0063467025756835,0.0129666328430175,0.0114896297454833,0.0063467025756835,1,True,1,7
111,KNeighborsDist,0.6709430231120997,0.5591110419045642,0.013960838317871,0.0120284557342529,0.0060210227966308,0.013960838317871,0.0120284557342529,0.0060210227966308,1,True,2,7
112,ExtraTreesGini,0.889426523297491,0.8430179244956574,0.069239854812622,0.0546431541442871,0.4836964607238769,0.069239854812622,0.0546431541442871,0.4836964607238769,1,True,9,8
113,WeightedEnsemble_L2,0.8857014848950332,0.8650731859233884,0.6552870273590088,0.3203580379486084,33.778321981430054,0.0209434032440185,0.002993106842041,5.189199209213257,2,True,14,8
114,ExtraTreesEntr,0.8841397849462366,0.842026324440292,0.0678772926330566,0.0593733787536621,0.4628188610076904,0.0678772926330566,0.0593733787536621,0.4628188610076904,1,True,10,8
115,LightGBMXT,0.8785714285714286,0.8390169210007267,0.068814992904663,0.0284140110015869,5.735469579696655,0.068814992904663,0.0284140110015869,5.735469579696655,1,True,4,8
116,LightGBM,0.8740783410138248,0.8460846396069068,0.0728054046630859,0.0380365848541259,5.237818956375122,0.0728054046630859,0.0380365848541259,5.237818956375122,1,True,5,8
117,NeuralNetFastAI,0.8670378904249872,0.8121993840617323,0.0329127311706543,0.0299210548400878,1.581977128982544,0.0329127311706543,0.0299210548400878,1.581977128982544,1,True,3,8
118,RandomForestGini,0.8643625192012289,0.8310808765009169,0.1164677143096923,0.0570764541625976,0.4701206684112549,0.1164677143096923,0.0570764541625976,0.4701206684112549,1,True,6,8
119,RandomForestEntr,0.8616743471582181,0.8332911605937922,0.1077113151550293,0.0569219589233398,0.4692802429199219,0.1077113151550293,0.0569219589233398,0.4692802429199219,1,True,7,8
120,XGBoost,0.8571812596006145,0.8334955361777224,0.0581109523773193,0.0149595737457275,7.329152822494507,0.0581109523773193,0.0149595737457275,7.329152822494507,1,True,11,8
121,LightGBMLarge,0.834600614439324,0.8270679781307312,0.1481146812438964,0.0349407196044921,7.288068294525146,0.1481146812438964,0.0349407196044921,7.288068294525146,1,True,13,8
122,CatBoost,0.83063236047107,0.8230756254541679,0.0309357643127441,0.0229377746582031,100.23448252677916,0.0309357643127441,0.0229377746582031,100.23448252677916,1,True,8,8
123,NeuralNetTorch,0.8106630824372759,0.7861604207758054,0.0378980636596679,0.0146260261535644,3.449969530105591,0.0378980636596679,0.0146260261535644,3.449969530105591,1,True,12,8
124,KNeighborsDist,0.5764848950332822,0.5671984757258036,0.0179510116577148,0.0113661289215087,0.0049884319305419,0.0179510116577148,0.0113661289215087,0.0049884319305419,1,True,2,8
125,KNeighborsUnif,0.5753328213005633,0.56573648742171,0.0169558525085449,0.0112581253051757,0.0049870014190673,0.0169558525085449,0.0112581253051757,0.0049870014190673,1,True,1,8
126,LightGBM,0.933007574553737,0.8479791688293713,0.0877656936645507,0.0289227962493896,7.773201704025267,0.0877656936645507,0.0289227962493896,7.773201704025267,1,True,5,9
127,LightGBMXT,0.9305047936861064,0.8473606353161008,0.0544252395629882,0.0279250144958496,4.526848316192627,0.0544252395629882,0.0279250144958496,4.526848316192627,1,True,4,9
128,LightGBMLarge,0.912164309550294,0.8327537285027163,0.2196192741394043,0.035574197769165,13.17390513420105,0.2196192741394043,0.035574197769165,13.17390513420105,1,True,13,9
129,ExtraTreesEntr,0.9095555908681604,0.8477639797224817,0.0694787502288818,0.0543396472930908,0.4597141742706299,0.0694787502288818,0.0543396472930908,0.4597141742706299,1,True,10,9
130,RandomForestGini,0.9053578049684836,0.8484127911000381,0.110055923461914,0.0573410987854003,0.4882655143737793,0.110055923461914,0.0573410987854003,0.4882655143737793,1,True,6,9
131,RandomForestEntr,0.902351819481964,0.8418576334821274,0.0617139339447021,0.0575966835021972,0.473386287689209,0.0617139339447021,0.0575966835021972,0.473386287689209,1,True,7,9
132,ExtraTreesGini,0.9010938079347424,0.855630817675352,0.0633106231689453,0.0591571331024169,0.4598398208618164,0.0633106231689453,0.0591571331024169,0.4598398208618164,1,True,9,9
133,WeightedEnsemble_L2,0.8979421579532815,0.8791372538842174,0.3576157093048095,0.1955904960632324,27.645291566848755,0.0199451446533203,0.0029933452606201,4.151034355163574,2,True,14,9
134,CatBoost,0.8964855130038668,0.8060270251565799,0.0279223918914794,0.0212230682373046,73.68740010261536,0.0279223918914794,0.0212230682373046,73.68740010261536,1,True,8,9
135,XGBoost,0.8951348058689549,0.8401891068895116,0.1043579578399658,0.0159580707550048,13.119646310806274,0.1043579578399658,0.0159580707550048,13.119646310806274,1,True,11,9
136,NeuralNetTorch,0.8629297102600774,0.8595561265095677,0.0221130847930908,0.0192511081695556,10.24610185623169,0.0221130847930908,0.0192511081695556,10.24610185623169,1,True,12,9
137,NeuralNetFastAI,0.8358758408814028,0.8140398456694004,0.0408926010131835,0.0349068641662597,1.7973003387451172,0.0408926010131835,0.0349068641662597,1.7973003387451172,1,True,3,9
138,KNeighborsDist,0.5995947878595265,0.5510160386172532,0.0109705924987792,0.012049913406372,0.0060184001922607,0.0109705924987792,0.012049913406372,0.0060184001922607,1,True,2,9
139,KNeighborsUnif,0.5995947878595265,0.5504537354233711,0.0169548988342285,0.0114727020263671,0.0054018497467041,0.0169548988342285,0.0114727020263671,0.0054018497467041,1,True,1,9
140,RandomForestGini,0.875788947044335,0.8919718242845773,0.1051199436187744,0.0566203594207763,0.504418134689331,0.1051199436187744,0.0566203594207763,0.504418134689331,1,True,6,10
141,ExtraTreesEntr,0.8700738916256157,0.9073129693068964,0.0665230751037597,0.0572929382324218,0.464102029800415,0.0665230751037597,0.0572929382324218,0.464102029800415,1,True,10,10
142,RandomForestEntr,0.8598175800492611,0.8975213242672758,0.0700292587280273,0.0578329563140869,0.4695727825164795,0.0700292587280273,0.0578329563140869,0.4695727825164795,1,True,7,10
143,WeightedEnsemble_L2,0.8551544540229884,0.9227006124779404,0.3933393955230713,0.2056479454040527,34.30581974983215,0.0139603614807128,0.0029921531677246,4.015980005264282,2,True,14,10
144,LightGBMXT,0.8454176929392446,0.902998373646147,0.0819888114929199,0.0319128036499023,7.585935831069946,0.0819888114929199,0.0319128036499023,7.585935831069946,1,True,4,10
145,ExtraTreesGini,0.843602473316913,0.9092150679954324,0.0662257671356201,0.0585145950317382,0.4633073806762695,0.0662257671356201,0.0585145950317382,0.4633073806762695,1,True,9,10
146,LightGBM,0.8397090517241379,0.9096292259247724,0.0578441619873046,0.0189483165740966,4.315730333328247,0.0578441619873046,0.0189483165740966,4.315730333328247,1,True,5,10
147,CatBoost,0.8289845032840722,0.8671731720820789,0.0239346027374267,0.0219419002532959,122.7645742893219,0.0239346027374267,0.0219419002532959,122.7645742893219,1,True,8,10
148,XGBoost,0.8244047619047619,0.8958073808782311,0.0838155746459961,0.0170009136199951,10.57571816444397,0.0838155746459961,0.0170009136199951,10.57571816444397,1,True,11,10
149,NeuralNetFastAI,0.80781763136289,0.8715483234714002,0.0398926734924316,0.0229392051696777,1.416173219680786,0.0398926734924316,0.0229392051696777,1.416173219680786,1,True,3,10
150,LightGBMLarge,0.8057266009852216,0.8757418076750061,0.2942886352539062,0.0458772182464599,23.50837993621826,0.2942886352539062,0.0458772182464599,23.50837993621826,1,True,13,10
151,NeuralNetTorch,0.7564655172413793,0.8764014325755216,0.0229816436767578,0.0189862251281738,6.885046005249023,0.0229816436767578,0.0189862251281738,6.885046005249023,1,True,12,10
152,KNeighborsDist,0.6002026888341544,0.641872339873352,0.010972261428833,0.0116016864776611,0.0050301551818847,0.010972261428833,0.0116016864776611,0.0050301551818847,1,True,2,10
153,KNeighborsUnif,0.6002026888341544,0.6460441970310392,0.0159580707550048,0.0118565559387207,0.0049877166748046,0.0159580707550048,0.0118565559387207,0.0049877166748046,1,True,1,10
154,RandomForestGini,0.8777132081280788,0.8703664054119519,0.1096992492675781,0.0569632053375244,0.5105047225952148,0.1096992492675781,0.0569632053375244,0.5105047225952148,1,True,6,11
