,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,cv_iter
29,RandomForestGini,0.603125,0.7776234567901236,0.0920572280883789,0.0533452033996582,0.5021710395812988,0.0920572280883789,0.0533452033996582,0.5021710395812988,1,True,4,2
30,WeightedEnsemble_L2,0.5991666666666666,0.8376543209876542,0.0411715507507324,0.0329124927520751,47.64208221435547,0.0109689235687255,0.0029919147491455,3.34751296043396,2,True,12,2
31,CatBoost,0.5916666666666667,0.8300925925925925,0.0139532089233398,0.0159575939178466,42.41323471069336,0.0139532089233398,0.0159575939178466,42.41323471069336,1,True,6,2
32,LightGBMLarge,0.5491666666666667,0.5942901234567901,0.0169558525085449,0.0249330997467041,3.159994840621948,0.0169558525085449,0.0249330997467041,3.159994840621948,1,True,11,2
33,NeuralNetFastAI,0.5058333333333334,0.7342592592592592,0.0339093208312988,0.0329132080078125,3.003774642944336,0.0339093208312988,0.0329132080078125,3.003774642944336,1,True,1,2
34,LightGBMXT,0.4454166666666666,0.5841049382716049,0.0162494182586669,0.013962984085083,1.8813345432281492,0.0162494182586669,0.013962984085083,1.8813345432281492,1,True,2,2
35,LightGBM,0.4258333333333333,0.6087962962962963,0.0309174060821533,0.0289223194122314,2.10650897026062,0.0309174060821533,0.0289223194122314,2.10650897026062,1,True,3,2
36,RandomForestEntr,0.8172916666666666,0.7587962962962963,0.0628321170806884,0.0521073341369628,0.5108649730682373,0.0628321170806884,0.0521073341369628,0.5108649730682373,1,True,5,3
37,WeightedEnsemble_L2,0.80125,0.7984567901234568,0.2639036178588867,0.241448163986206,8.629306316375732,0.0159571170806884,0.0029919147491455,3.21700382232666,2,True,12,3
38,ExtraTreesEntr,0.791875,0.7314814814814815,0.0590133666992187,0.0553047657012939,0.4324212074279785,0.0590133666992187,0.0553047657012939,0.4324212074279785,1,True,8,3
39,ExtraTreesGini,0.7870833333333334,0.7438271604938271,0.052469253540039,0.0527064800262451,0.4305653572082519,0.052469253540039,0.0527064800262451,0.4305653572082519,1,True,7,3
40,RandomForestGini,0.7860416666666667,0.7626543209876543,0.0937492847442627,0.1007301807403564,0.5120959281921387,0.0937492847442627,0.1007301807403564,0.5120959281921387,1,True,4,3
41,XGBoost,0.7804166666666666,0.7817901234567901,0.0249338150024414,0.0089762210845947,1.7693383693695068,0.0249338150024414,0.0089762210845947,1.7693383693695068,1,True,9,3
42,CatBoost,0.7670833333333332,0.7047839506172839,0.018949270248413,0.0149576663970947,27.89106488227844,0.018949270248413,0.0149576663970947,27.89106488227844,1,True,6,3
43,LightGBMXT,0.6470833333333333,0.5476851851851853,0.0289227962493896,0.0109708309173583,2.0460221767425537,0.0289227962493896,0.0109708309173583,2.0460221767425537,1,True,2,3
44,LightGBMLarge,0.6391666666666667,0.6503086419753087,0.0169539451599121,0.0119926929473876,2.6416053771972656,0.0169539451599121,0.0119926929473876,2.6416053771972656,1,True,11,3
45,NeuralNetTorch,0.6191666666666668,0.7305555555555556,0.0139620304107666,0.0239360332489013,2.189437866210937,0.0139620304107666,0.0239360332489013,2.189437866210937,1,True,10,3
46,LightGBM,0.61875,0.5695987654320988,0.0269279479980468,0.0109705924987792,1.58215594291687,0.0269279479980468,0.0109705924987792,1.58215594291687,1,True,3,3
47,NeuralNetFastAI,0.5729166666666666,0.516358024691358,0.0398926734924316,0.0378985404968261,2.1745824813842773,0.0398926734924316,0.0378985404968261,2.1745824813842773,1,True,1,3
48,CatBoost,0.8712500000000002,0.7469135802469137,0.0159575939178466,0.0159595012664794,23.69330620765686,0.0159575939178466,0.0159595012664794,23.69330620765686,1,True,6,4
49,XGBoost,0.835,0.6902777777777778,0.0209474563598632,0.0199460983276367,1.84627628326416,0.0209474563598632,0.0199460983276367,1.84627628326416,1,True,9,4
50,WeightedEnsemble_L2,0.8220833333333334,0.774074074074074,0.2992000579833984,0.2573714256286621,39.65028715133667,0.0199465751647949,0.0030827522277832,3.380324602127075,2,True,12,4
51,ExtraTreesGini,0.8137500000000001,0.619675925925926,0.0540144443511962,0.0525958538055419,0.5243642330169678,0.0540144443511962,0.0525958538055419,0.5243642330169678,1,True,7,4
52,RandomForestEntr,0.8020833333333334,0.6888117283950616,0.0608372688293457,0.05385422706604,0.4639182090759277,0.0608372688293457,0.05385422706604,0.4639182090759277,1,True,5,4
53,RandomForestGini,0.7845833333333333,0.6649691358024691,0.0927519798278808,0.0598063468933105,0.5548553466796875,0.0927519798278808,0.0598063468933105,0.5548553466796875,1,True,4,4
54,ExtraTreesEntr,0.7735416666666666,0.6072530864197531,0.054715871810913,0.0549993515014648,0.4200711250305176,0.054715871810913,0.0549993515014648,0.4200711250305176,1,True,8,4
55,NeuralNetFastAI,0.7670833333333333,0.5734567901234567,0.0269267559051513,0.045877456665039,2.60947847366333,0.0269267559051513,0.045877456665039,2.60947847366333,1,True,1,4
56,NeuralNetTorch,0.7633333333333333,0.6751543209876543,0.0109708309173583,0.0179545879364013,2.252063751220703,0.0109708309173583,0.0179545879364013,2.252063751220703,1,True,10,4
57,LightGBM,0.6491666666666667,0.5606481481481482,0.0209441184997558,0.0209383964538574,1.827521562576294,0.0209441184997558,0.0209383964538574,1.827521562576294,1,True,3,4
58,LightGBMLarge,0.59625,0.5299382716049382,0.0378971099853515,0.0299198627471923,3.0610270500183105,0.0378971099853515,0.0299198627471923,3.0610270500183105,1,True,11,4
59,LightGBMXT,0.59375,0.5842592592592594,0.0129644870758056,0.0109705924987792,1.7890372276306152,0.0129644870758056,0.0109705924987792,1.7890372276306152,1,True,2,4
60,RandomForestEntr,0.8685416666666667,0.6905864197530865,0.064826488494873,0.0521535873413085,0.4139735698699951,0.064826488494873,0.0521535873413085,0.4139735698699951,1,True,5,5
61,RandomForestGini,0.8554166666666667,0.7124228395061728,0.0857706069946289,0.049626350402832,0.4690487384796142,0.0857706069946289,0.049626350402832,0.4690487384796142,1,True,4,5
62,ExtraTreesEntr,0.8504166666666667,0.6706018518518517,0.0556511878967285,0.0517332553863525,0.4095704555511474,0.0556511878967285,0.0517332553863525,0.4095704555511474,1,True,8,5
63,CatBoost,0.8033333333333333,0.7473765432098766,0.0149605274200439,0.0159995555877685,28.601003170013428,0.0149605274200439,0.0159995555877685,28.601003170013428,1,True,6,5
64,ExtraTreesGini,0.803125,0.6793981481481483,0.0537655353546142,0.0510165691375732,0.4182231426239013,0.0537655353546142,0.0510165691375732,0.4182231426239013,1,True,7,5
65,WeightedEnsemble_L2,0.7883333333333334,0.799074074074074,0.10172700881958,0.0853323936462402,38.30332803726196,0.0119674205780029,0.0029969215393066,3.1972601413726807,2,True,12,5
66,XGBoost,0.7758333333333334,0.7853395061728395,0.0209434032440185,0.0099735260009765,1.551849126815796,0.0209434032440185,0.0099735260009765,1.551849126815796,1,True,9,5
67,LightGBMLarge,0.7733333333333333,0.5726851851851852,0.025930643081665,0.0169548988342285,2.025991916656494,0.025930643081665,0.0169548988342285,2.025991916656494,1,True,11,5
68,LightGBM,0.7508333333333334,0.5510802469135802,0.0229384899139404,0.0110025405883789,1.4138062000274658,0.0229384899139404,0.0110025405883789,1.4138062000274658,1,True,3,5
69,LightGBMXT,0.7404166666666666,0.5679012345679012,0.0199453830718994,0.0109755992889404,1.4119117259979248,0.0199453830718994,0.0109755992889404,1.4119117259979248,1,True,2,5
70,NeuralNetTorch,0.7183333333333334,0.6445987654320987,0.0129661560058593,0.0164666175842285,1.345724105834961,0.0129661560058593,0.0164666175842285,1.345724105834961,1,True,10,5
71,NeuralNetFastAI,0.6887500000000001,0.6496913580246914,0.0209441184997558,0.0289201736450195,2.195579767227173,0.0209441184997558,0.0289201736450195,2.195579767227173,1,True,1,5
72,XGBoost,0.8516666666666667,0.7918209876543211,0.0378985404968261,0.0079789161682128,1.82159423828125,0.0378985404968261,0.0079789161682128,1.82159423828125,1,True,9,6
73,ExtraTreesGini,0.8486111111111111,0.755246913580247,0.0518605709075927,0.0595839023590087,0.5975337028503418,0.0518605709075927,0.0595839023590087,0.5975337028503418,1,True,7,6
74,NeuralNetFastAI,0.8427777777777777,0.7129629629629629,0.0239343643188476,0.0219888687133789,2.1727488040924072,0.0239343643188476,0.0219888687133789,2.1727488040924072,1,True,1,6
75,WeightedEnsemble_L2,0.8372222222222222,0.8438271604938272,0.2373661994934082,0.1753780841827392,60.83715486526489,0.0159595012664794,0.002993106842041,3.297083139419556,2,True,12,6
76,CatBoost,0.8294444444444444,0.8270061728395062,0.0159587860107421,0.0179123878479003,51.45280885696411,0.0159587860107421,0.0179123878479003,51.45280885696411,1,True,6,6
77,NeuralNetTorch,0.8266666666666667,0.7209876543209877,0.0249333381652832,0.0119869709014892,1.4850280284881592,0.0249333381652832,0.0119869709014892,1.4850280284881592,1,True,10,6
78,RandomForestGini,0.8197222222222221,0.7586419753086421,0.1007306575775146,0.0509274005889892,0.4420497417449951,0.1007306575775146,0.0509274005889892,0.4420497417449951,1,True,4,6
79,RandomForestEntr,0.8150000000000001,0.7504629629629629,0.0757970809936523,0.0510585308074951,0.4148147106170654,0.0757970809936523,0.0510585308074951,0.4148147106170654,1,True,5,6
80,ExtraTreesEntr,0.8075,0.7314814814814815,0.0678188800811767,0.0499618053436279,0.4615423679351806,0.0678188800811767,0.0499618053436279,0.4615423679351806,1,True,8,6
81,LightGBMLarge,0.5705555555555556,0.6584876543209877,0.0648255348205566,0.0199818611145019,3.4558589458465576,0.0648255348205566,0.0199818611145019,3.4558589458465576,1,True,11,6
82,LightGBM,0.5305555555555556,0.6307098765432099,0.0199465751647949,0.0109705924987792,1.4930806159973145,0.0199465751647949,0.0109705924987792,1.4930806159973145,1,True,3,6
83,LightGBMXT,0.5100000000000001,0.6183641975308641,0.0089757442474365,0.0110018253326416,1.381850004196167,0.0089757442474365,0.0110018253326416,1.381850004196167,1,True,2,6
84,XGBoost,0.7922222222222223,0.6799382716049381,0.0318424701690673,0.0079784393310546,1.5692205429077148,0.0318424701690673,0.0079784393310546,1.5692205429077148,1,True,9,7
85,WeightedEnsemble_L2,0.7105555555555556,0.7783950617283951,0.1791810989379882,0.1917662620544433,48.43783521652222,0.0149600505828857,0.0029919147491455,3.1961498260498047,2,True,12,7
86,NeuralNetFastAI,0.6866666666666669,0.6743827160493826,0.0239360332489013,0.0608406066894531,3.0532007217407227,0.0239360332489013,0.0608406066894531,3.0532007217407227,1,True,1,7
87,CatBoost,0.6855555555555556,0.7665123456790123,0.0129752159118652,0.0161118507385253,38.40047836303711,0.0129752159118652,0.0161118507385253,38.40047836303711,1,True,6,7
88,ExtraTreesGini,0.6816666666666666,0.7151234567901236,0.0584690570831298,0.0516674518585205,0.4195168018341064,0.0584690570831298,0.0516674518585205,0.4195168018341064,1,True,7,7
89,RandomForestEntr,0.6705555555555556,0.6944444444444445,0.0578715801239013,0.0578250885009765,0.492725133895874,0.0578715801239013,0.0578250885009765,0.492725133895874,1,True,5,7
90,RandomForestGini,0.6680555555555555,0.7185956790123457,0.1058392524719238,0.0545859336853027,0.4940764904022217,0.1058392524719238,0.0545859336853027,0.4940764904022217,1,True,4,7
91,ExtraTreesEntr,0.6449999999999999,0.7125771604938271,0.0548784732818603,0.0501813888549804,0.4579761028289795,0.0548784732818603,0.0501813888549804,0.4579761028289795,1,True,8,7
92,NeuralNetTorch,0.6038888888888889,0.6066358024691358,0.0329120159149169,0.0129652023315429,1.0189812183380127,0.0329120159149169,0.0129652023315429,1.0189812183380127,1,True,10,7
93,LightGBMLarge,0.5988888888888889,0.5902777777777778,0.0418875217437744,0.012923240661621,2.9408392906188965,0.0418875217437744,0.012923240661621,2.9408392906188965,1,True,11,7
94,LightGBMXT,0.5616666666666666,0.5171296296296296,0.0139622688293457,0.0099730491638183,2.910513401031494,0.0139622688293457,0.0099730491638183,2.910513401031494,1,True,2,7
95,LightGBM,0.4883333333333333,0.5995370370370371,0.045877456665039,0.0289270877838134,4.622294902801514,0.045877456665039,0.0289270877838134,4.622294902801514,1,True,3,7
96,WeightedEnsemble_L2,0.8822222222222221,0.7623456790123457,0.0818243026733398,0.073089599609375,31.282927751541138,0.011967658996582,0.0029919147491455,3.3542592525482178,2,True,12,8
97,CatBoost,0.8733333333333334,0.7331790123456791,0.0139651298522949,0.0162343978881835,23.07310557365417,0.0139651298522949,0.0162343978881835,23.07310557365417,1,True,6,8
98,XGBoost,0.8455555555555555,0.7404320987654321,0.0209441184997558,0.0089766979217529,1.5145041942596436,0.0209441184997558,0.0089766979217529,1.5145041942596436,1,True,9,8
99,RandomForestGini,0.8238888888888889,0.6404320987654321,0.09773850440979,0.0516448020935058,0.4262483119964599,0.09773850440979,0.0516448020935058,0.4262483119964599,1,True,4,8
100,RandomForestEntr,0.7947222222222222,0.6450617283950617,0.0692260265350341,0.0511033535003662,0.417123794555664,0.0692260265350341,0.0511033535003662,0.417123794555664,1,True,5,8
101,ExtraTreesGini,0.7905555555555556,0.6408950617283952,0.0548586845397949,0.0533511638641357,0.4417643547058105,0.0548586845397949,0.0533511638641357,0.4417643547058105,1,True,7,8
102,ExtraTreesEntr,0.7752777777777777,0.6125771604938272,0.0540931224822998,0.0508320331573486,0.4754061698913574,0.0540931224822998,0.0508320331573486,0.4754061698913574,1,True,8,8
103,NeuralNetTorch,0.7327777777777778,0.6526234567901235,0.0219414234161376,0.0129702091217041,1.6761765480041504,0.0219414234161376,0.0129702091217041,1.6761765480041504,1,True,10,8
104,NeuralNetFastAI,0.7022222222222222,0.6464506172839507,0.0229792594909667,0.0339095592498779,1.981362581253052,0.0229792594909667,0.0339095592498779,1.981362581253052,1,True,1,8
105,LightGBMLarge,0.6788888888888889,0.5387345679012345,0.0229384899139404,0.0119678974151611,1.8289644718170168,0.0229384899139404,0.0119678974151611,1.8289644718170168,1,True,11,8
106,LightGBMXT,0.665,0.512037037037037,0.0179200172424316,0.011427879333496,1.4800231456756592,0.0179200172424316,0.011427879333496,1.4800231456756592,1,True,2,8
107,LightGBM,0.59,0.5242283950617284,0.0119681358337402,0.010977029800415,1.3596961498260498,0.0119681358337402,0.010977029800415,1.3596961498260498,1,True,3,8
108,ExtraTreesGini,0.7543859649122807,0.7345679012345679,0.0539183616638183,0.0807864665985107,0.7090616226196289,0.0539183616638183,0.0807864665985107,0.7090616226196289,1,True,7,9
109,ExtraTreesEntr,0.7492690058479532,0.7168981481481481,0.0559735298156738,0.0688142776489257,0.5295841693878174,0.0559735298156738,0.0688142776489257,0.5295841693878174,1,True,8,9
110,RandomForestGini,0.719541910331384,0.732175925925926,0.0989866256713867,0.051877737045288,0.4738972187042236,0.0989866256713867,0.051877737045288,0.4738972187042236,1,True,4,9
111,XGBoost,0.712475633528265,0.7751543209876542,0.0199465751647949,0.0089755058288574,1.986637830734253,0.0199465751647949,0.0089755058288574,1.986637830734253,1,True,9,9
112,RandomForestEntr,0.7119883040935672,0.7195216049382717,0.0642669200897216,0.0490357875823974,0.4463844299316406,0.0642669200897216,0.0490357875823974,0.4463844299316406,1,True,5,9
113,NeuralNetTorch,0.7115009746588695,0.6597222222222222,0.0269265174865722,0.0210144519805908,1.8958418369293213,0.0269265174865722,0.0210144519805908,1.8958418369293213,1,True,10,9
114,NeuralNetFastAI,0.6549707602339182,0.632716049382716,0.0359935760498046,0.0229942798614501,1.9404304027557373,0.0359935760498046,0.0229942798614501,1.9404304027557373,1,True,1,9
115,CatBoost,0.6228070175438597,0.7152777777777778,0.0219006538391113,0.0309052467346191,26.55367422103882,0.0219006538391113,0.0309052467346191,26.55367422103882,1,True,6,9
116,LightGBMLarge,0.5784600389863548,0.6225308641975308,0.0329115390777587,0.0259828567504882,2.155540227890014,0.0329115390777587,0.0259828567504882,2.155540227890014,1,True,11,9
117,LightGBM,0.4610136452241715,0.6495370370370371,0.0419814586639404,0.0129876136779785,2.595155000686645,0.0419814586639404,0.0129876136779785,2.595155000686645,1,True,3,9
118,LightGBMXT,0.4600389863547758,0.6592592592592593,0.03403902053833,0.0119686126708984,2.3696022033691406,0.03403902053833,0.0119686126708984,2.3696022033691406,1,True,2,9
119,WeightedEnsemble_L2,0.2646198830409357,0.7864197530864198,0.1858179569244384,0.1446774005889892,6.277305841445923,0.0129663944244384,0.003037691116333,3.1077091693878174,2,True,12,9
120,CatBoost,0.75,0.7839506172839507,0.0219736099243164,0.0269279479980468,39.48937439918518,0.0219736099243164,0.0269279479980468,39.48937439918518,1,True,6,10
121,ExtraTreesGini,0.7219907407407408,0.7529320987654321,0.0511946678161621,0.0604240894317626,0.6153542995452881,0.0511946678161621,0.0604240894317626,0.6153542995452881,1,True,7,10
122,ExtraTreesEntr,0.7185185185185184,0.7417438271604938,0.0570113658905029,0.0558505058288574,0.462543249130249,0.0570113658905029,0.0558505058288574,0.462543249130249,1,True,8,10
123,RandomForestGini,0.6923611111111111,0.7883487654320988,0.1017279624938964,0.0620560646057128,0.5343775749206543,0.1017279624938964,0.0620560646057128,0.5343775749206543,1,True,4,10
124,RandomForestEntr,0.6694444444444446,0.7534722222222223,0.0638291835784912,0.0509591102600097,0.4310297966003418,0.0638291835784912,0.0509591102600097,0.4310297966003418,1,True,5,10
125,NeuralNetTorch,0.6351851851851852,0.7317901234567902,0.0209438800811767,0.0129649639129638,2.397988557815552,0.0209438800811767,0.0129649639129638,2.397988557815552,1,True,10,10
126,XGBoost,0.6319444444444444,0.8516975308641975,0.0289225578308105,0.0179517269134521,1.9687557220458984,0.0289225578308105,0.0179517269134521,1.9687557220458984,1,True,9,10
127,NeuralNetFastAI,0.6106481481481482,0.7456790123456791,0.021939992904663,0.0219409465789794,2.4276530742645264,0.021939992904663,0.0219409465789794,2.4276530742645264,1,True,1,10
128,LightGBMXT,0.5486111111111112,0.6658950617283951,0.0239355564117431,0.0099730491638183,2.122189521789551,0.0239355564117431,0.0099730491638183,2.122189521789551,1,True,2,10
129,LightGBM,0.5074074074074074,0.6692901234567902,0.0109710693359375,0.0270779132843017,1.6216695308685305,0.0109710693359375,0.0270779132843017,1.6216695308685305,1,True,3,10
130,LightGBMLarge,0.4449074074074073,0.6753086419753087,0.0728049278259277,0.0159559249877929,4.03603458404541,0.0728049278259277,0.0159559249877929,4.03603458404541,1,True,11,10
131,WeightedEnsemble_L2,0.3583333333333333,0.8714506172839508,0.1499288082122802,0.1433510780334472,12.357251167297363,0.0159566402435302,0.0029914379119873,3.3258299827575684,2,True,12,10
132,XGBoost,0.6592592592592593,0.788425925925926,0.0279240608215332,0.0199489593505859,2.7307302951812744,0.0279240608215332,0.0199489593505859,2.7307302951812744,1,True,9,11
133,NeuralNetFastAI,0.6435185185185185,0.6763888888888889,0.0319154262542724,0.0389094352722168,2.6027488708496094,0.0319154262542724,0.0389094352722168,2.6027488708496094,1,True,1,11
134,RandomForestEntr,0.6363425925925926,0.6796296296296296,0.064828872680664,0.0548539161682128,0.4409756660461426,0.064828872680664,0.0548539161682128,0.4409756660461426,1,True,5,11
135,CatBoost,0.6273148148148149,0.8121913580246914,0.0129642486572265,0.0169548988342285,30.78392958641052,0.0129642486572265,0.0169548988342285,30.78392958641052,1,True,6,11
136,ExtraTreesEntr,0.6203703703703703,0.6536265432098766,0.051110029220581,0.0787885189056396,0.7689030170440674,0.051110029220581,0.0787885189056396,0.7689030170440674,1,True,8,11
137,ExtraTreesGini,0.6111111111111112,0.6077932098765432,0.0574450492858886,0.0628314018249511,0.4369151592254638,0.0574450492858886,0.0628314018249511,0.4369151592254638,1,True,7,11
138,RandomForestGini,0.6046296296296296,0.6456018518518518,0.1067137718200683,0.0554554462432861,0.4846138954162597,0.1067137718200683,0.0554554462432861,0.4846138954162597,1,True,4,11
139,LightGBMLarge,0.5587962962962963,0.5449074074074073,0.0857703685760498,0.0248935222625732,5.522268295288086,0.0857703685760498,0.0248935222625732,5.522268295288086,1,True,11,11
140,NeuralNetTorch,0.549074074074074,0.4921296296296296,0.0129659175872802,0.0139641761779785,0.736029863357544,0.0129659175872802,0.0139641761779785,0.736029863357544,1,True,10,11
141,LightGBM,0.5328703703703703,0.4905864197530864,0.020944595336914,0.0119681358337402,2.513314247131348,0.020944595336914,0.0119681358337402,2.513314247131348,1,True,3,11
142,LightGBMXT,0.4898148148148148,0.563888888888889,0.0139622688293457,0.0239350795745849,2.414068937301636,0.0139622688293457,0.0239350795745849,2.414068937301636,1,True,2,11
143,WeightedEnsemble_L2,0.3398148148148148,0.8353395061728395,0.1408724784851074,0.1765029430389404,40.674880266189575,0.0179545879364013,0.0039508342742919,3.3691999912261963,2,True,12,11
144,XGBoost,0.6966666666666667,0.7506172839506173,0.0135140419006347,0.0079772472381591,1.4131858348846436,0.0135140419006347,0.0079772472381591,1.4131858348846436,1,True,9,12
145,NeuralNetFastAI,0.6887500000000001,0.6958333333333333,0.0309176445007324,0.0279233455657959,2.5700724124908447,0.0309176445007324,0.0279233455657959,2.5700724124908447,1,True,1,12
146,CatBoost,0.6795833333333334,0.8123456790123457,0.0129644870758056,0.0167169570922851,28.273505687713623,0.0129644870758056,0.0167169570922851,28.273505687713623,1,True,6,12
147,LightGBMLarge,0.6533333333333333,0.6429012345679012,0.0387372970581054,0.0139622688293457,3.553451538085937,0.0387372970581054,0.0139622688293457,3.553451538085937,1,True,11,12
148,WeightedEnsemble_L2,0.6508333333333334,0.8322530864197532,0.1604752540588379,0.0933353900909423,34.58196473121643,0.0156223773956298,0.0,3.2249562740325928,2,True,12,12
149,RandomForestGini,0.6220833333333333,0.7635030864197532,0.08921480178833,0.0526022911071777,0.4704577922821045,0.08921480178833,0.0526022911071777,0.4704577922821045,1,True,4,12
150,ExtraTreesGini,0.6083333333333333,0.7257716049382715,0.0538563728332519,0.0379748344421386,0.4241864681243896,0.0538563728332519,0.0379748344421386,0.4241864681243896,1,True,7,12
151,ExtraTreesEntr,0.6045833333333334,0.7180555555555556,0.0559175014495849,0.0583384037017822,0.4133725166320801,0.0559175014495849,0.0583384037017822,0.4133725166320801,1,True,8,12
152,NeuralNetTorch,0.6024999999999999,0.6580246913580247,0.0247223377227783,0.0140826702117919,0.8796422481536865,0.0247223377227783,0.0140826702117919,0.8796422481536865,1,True,10,12
153,RandomForestEntr,0.5795833333333333,0.7505401234567901,0.0738039016723632,0.0518524646759033,0.4379982948303222,0.0738039016723632,0.0518524646759033,0.4379982948303222,1,True,5,12
154,LightGBMXT,0.5245833333333333,0.6123456790123457,0.0179512500762939,0.0099334716796875,1.7334027290344238,0.0179512500762939,0.0099334716796875,1.7334027290344238,1,True,2,12
